doi,created,title,journal,publisher,times_cited,article_is_oa,journal_is_oa,best_oa_location,best_oa_license
10.3201/eid2608.201413,2020-04-16,"Early Release - Panton-Valentine Leukocidin–Secreting Staphylococcus aureus Pneumonia Complicating COVID-19 - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.1016/j.breast.2020.04.006,2020-04-16,"Recommendations for Triage, Prioritization and Treatment of Breast Cancer Patients During the COVID-19 Pandemic",The Breast,Elsevier,0,TRUE,TRUE,publisher,NA
10.1016/j.scitotenv.2020.138890,2020-04-23,Impact of temperature on the dynamics of the COVID-19 outbreak in China,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.scitotenv.2020.138860,2020-04-22,Effect of weather on COVID-19 spread in the US: A prediction model for India in 2020,The Science of The Total Environment,Elsevier,0,FALSE,FALSE,NA,NA
10.1016/j.ajp.2020.102066,2020-04-10,COVID-19 and mental health: A review of the existing literature,Asian Journal of Psychiatry,Elsevier,2,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138884,2020-04-22,GIS-based spatial modeling of COVID-19 incidence rate in the continental United States,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.3201/eid2608.200679,2020-04-23,"Early Release - Population-Based Estimates of Chronic Conditions Affecting Risk for Complications from Coronavirus Disease, United States - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.3201/eid2608.201093,2020-04-21,Estimation of Coronavirus Disease Case-Fatality Risk in Real Time,Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.1016/j.jcrc.2020.04.004,2020-04-14,"Clinical presentation and initial management critically ill patients with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection in Brescia, Italy",Journal of Critical Care,Elsevier,0,TRUE,FALSE,publisher,cc-by-nc-nd
10.3201/eid2608.1093,2020-04-21,Estimation of Coronavirus Disease Case-Fatality Risk in Real Time,Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.1016/j.scitotenv.2020.138870,2020-04-23,Environmental perspective of COVID-19,The Science of The Total Environment,Elsevier,0,FALSE,FALSE,NA,NA
10.1016/j.ssci.2020.104773,2020-04-15,Initial impacts of global risk mitigation measures taken during the combatting of the COVID-19 pandemic,Safety Science,Elsevier,0,TRUE,FALSE,publisher,cc-by
10.1016/j.clinimag.2020.04.001,2020-04-08,Portable chest X-ray in coronavirus disease-19 (COVID-19): A pictorial review,Clinical Imaging,Elsevier,0,TRUE,FALSE,publisher,NA
10.1001/jamasurg.2020.1698,2020-04-28,"To Face Coronavirus Disease 2019, Surgeons Must Embrace Palliative Care",JAMA Surgery,NA,0,TRUE,FALSE,publisher,NA
10.1016/j.cca.2020.04.018,2020-04-18,Laboratory data analysis of novel coronavirus (COVID-19) screening in 2510 patients,Clinica Chimica Acta,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.scitotenv.2020.138778,2020-04-19,COVID-19 transmission in Mainland China is associated with temperature and humidity: A time-series analysis,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.envpol.2020.114466,2020-04-09,COVID-19 as a factor influencing air pollution?,Environmental Pollution,Elsevier,1,TRUE,FALSE,publisher,NA
10.1016/j.meegid.2020.104290,2020-03-20,Evolutionary genetics of canine respiratory coronavirus and recent introduction into Swedish dogs,Infection Genetics and Evolution,Elsevier,0,TRUE,FALSE,publisher,cc-by-nc-nd
10.1016/j.scitotenv.2020.138810,2020-04-20,Impact of weather on COVID-19 pandemic in Turkey,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.jcrc.2020.03.011,2020-04-01,Poor survival with extracorporeal membrane oxygenation in acute respiratory distress syndrome (ARDS) due to coronavirus disease 2019 (COVID-19): Pooled analysis of early reports,Journal of Critical Care,Elsevier,0,TRUE,FALSE,publisher,NA
10.1001/jamainternmed.2020.1856,2020-04-28,COVID-19 in Prisons and Jails in the United States,JAMA Internal Medicine,NA,0,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138762,2020-04-20,Prediction for the spread of COVID-19 in India and effectiveness of preventive measures,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.scitotenv.2020.138813,2020-04-20,Indirect effects of COVID-19 on the environment,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,repository,NA
10.3201/eid2608.201096,2020-04-22,"Early Release - Estimation of Coronavirus Disease Case-Fatality Risk in Real Time - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.1016/j.scitotenv.2020.138834,2020-04-21,Can we predict the occurrence of COVID-19 cases? Considerations using a simple model of growth,The Science of The Total Environment,Elsevier,0,FALSE,FALSE,NA,NA
10.3201/eid2608.201498,2020-04-23,"Early Release - The Practice of Wearing Surgical Masks during the COVID-19 Pandemic - Volume 26, Number 8—August 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.1016/j.scitotenv.2020.138878,2020-04-22,Effect of restricted emissions during COVID-19 on air quality in India,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.meegid.2020.104285,2020-03-11,Genetic evolution analysis of 2019 novel coronavirus and coronavirus from other species,Infection Genetics and Evolution,Elsevier,4,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138812,2020-04-22,Factors associated with negative conversion of viral RNA in patients hospitalized with COVID-19,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138872,2020-04-22,The sensitivity and specificity analyses of ambient temperature and population size on the transmission rate of the novel coronavirus (COVID-19) in different provinces of Iran,The Science of The Total Environment,Elsevier,0,FALSE,FALSE,NA,NA
10.1016/j.spasta.2020.100443,2020-04-07,Determining the spatial effects of COVID-19 using the spatial panel data model,Spatial Statistics,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138835,2020-04-21,"Correlation between climate indicators and COVID-19 pandemic in New York, USA",The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.meegid.2020.104306,2020-04-08,"Mathematical model of infection kinetics and its analysis for COVID-19, SARS and MERS",Infection Genetics and Evolution,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138859,2020-04-22,Overview of Covid-19; its prevention and management in the light of Unani medicine,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138914,2020-04-23,"Inter nation social lockdown versus medical care against COVID-19, a mild environmental insight with special reference to India",The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1075/ssol.00010.edi,2020-04-06,Under the Cloud of COVID-19,Scientific Study of Literature,John Benjamins Publishing Company,0,FALSE,FALSE,NA,NA
10.1152/physrev.00013.2020,2020-03-27,Elevated plasmin(ogen) as a common risk factor for COVID-19 susceptibility,Physiological Reviews,American Physiological Society,1,TRUE,FALSE,publisher,NA
10.3201/eid2607.202407,2020-03-23,"Public Mental Health Crisis during COVID-19 Pandemic, China",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),1,TRUE,TRUE,publisher,cc-by
10.1016/j.meegid.2020.104272,2020-03-03,Nonstructural proteins NS7b and NS8 are likely to be phylogenetically associated with evolution of 2019-nCoV,Infection Genetics and Evolution,Elsevier,1,TRUE,FALSE,publisher,cc-by-nc-nd
10.1016/j.mehy.2020.109686,2020-03-21,Renin-angiotensin system: the unexpected flaw inside the human immune system revealed by SARS-CoV-2,Medical Hypotheses,Elsevier,1,TRUE,FALSE,publisher,NA
10.1016/j.resconrec.2020.104814,2020-03-23,Severe air pollution events not avoided by reduced anthropogenic activities during COVID-19 outbreak,Resources Conservation and Recycling,Elsevier,3,TRUE,FALSE,publisher,NA
10.1016/j.dsx.2020.03.017,2020-04-02,Prediction of the number of deaths in India due to SARS-CoV-2 at 5–6 weeks,Diabetes & Metabolic Syndrome Clinical Research & Reviews,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.lfs.2020.117652,2020-04-10,In silico studies on therapeutic agents for COVID-19: Drug repurposing approach,Life Sciences,Elsevier,1,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138401,2020-04-06,A field indoor air measurement of SARS-CoV-2 in the patient rooms of the largest hospital in Iran,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.lfs.2020.117592,2020-03-25,"Ribavirin, Remdesivir, Sofosbuvir, Galidesivir, and Tenofovir against SARS-CoV-2 RNA dependent RNA polymerase (RdRp): A molecular docking study",Life Sciences,Elsevier,3,TRUE,FALSE,publisher,NA
10.1016/j.ijporl.2020.110030,2020-03-30,Practical insights for paediatric otolaryngology surgical cases and performing microlaryngobronchoscopy during the COVID-19 pandemic,International Journal of Pediatric Otorhinolaryngology,Elsevier,1,TRUE,FALSE,repository,NA
10.1016/j.scitotenv.2020.138704,2020-04-15,Association between short-term exposure to air pollution and COVID-19 infection: Evidence from China,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138513,2020-04-10,Impact of meteorological factors on the COVID-19 transmission: A multi-city study in China,The Science of The Total Environment,Elsevier,0,FALSE,FALSE,NA,NA
10.1016/j.dsx.2020.04.022,2020-04-18,Letter to the Editor in Response to article: “Clinical considerations for patients with diabetes in times of COVID-19 epidemic (Gupta et al.),Diabetes & Metabolic Syndrome Clinical Research & Reviews,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.dsx.2020.04.023,2020-04-18,Letter to the Editor in Response to article: “Clinical considerations for patients with diabetes in times of COVID-19 epidemic (Gupta et al.),Diabetes & Metabolic Syndrome Clinical Research & Reviews,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.scitotenv.2020.138226,2020-03-26,"Effects of temperature variation and humidity on the death of COVID-19 in Wuhan, China",The Science of The Total Environment,Elsevier,6,TRUE,FALSE,publisher,NA
10.3201/eid2607.200764,2020-04-02,"Early Release - COVID-19 Outbreak Associated with Air Conditioning in Restaurant, Guangzhou, China, 2020 - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),1,TRUE,TRUE,publisher,cc-by
10.1016/j.jare.2020.03.005,2020-03-16,"COVID-19 infection: origin, transmission, and characteristics of human coronaviruses",Journal of Advanced Research,Elsevier,8,TRUE,TRUE,publisher,cc-by-nc-nd
10.1016/j.scitotenv.2020.138394,2020-04-08,Real-time estimation and prediction of mortality caused by COVID-19 with patient information based algorithm,The Science of The Total Environment,Elsevier,2,TRUE,FALSE,publisher,NA
10.1016/j.visj.2020.100760,2020-03-31,A novel presentation of COVID-19 via community acquired infection,Visual Journal of Emergency Medicine,Elsevier,0,TRUE,FALSE,publisher,NA
10.3201/eid2607.200839,2020-04-03,"Early Release - Severe Acute Respiratory Syndrome Coronavirus 2 RNA Detected in Blood Donations - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),2,TRUE,TRUE,publisher,cc-by
10.1016/j.cca.2020.03.032,2020-03-28,Dynamic change process of target genes by RT-PCR testing of SARS-Cov-2 during the course of a Coronavirus Disease 2019 patient,Clinica Chimica Acta,Elsevier,1,TRUE,FALSE,repository,NA
10.1016/j.msard.2020.102120,2020-04-15,COVID-19 in a MS patient treated with ocrelizumab: does immunosuppression have a protective role?,Multiple Sclerosis and Related Disorders,Elsevier,1,TRUE,FALSE,publisher,NA
10.1016/j.virusres.2020.197961,2020-04-11,Porcine deltacoronavirus activates the Raf/MEK/ERK pathway to promote its replication,Virus Research,Elsevier,0,TRUE,FALSE,publisher,NA
10.3201/eid2607.200718,2020-03-30,"Early Release - Asymptomatic and Human-to-Human Transmission of SARS-CoV-2 in a 2-Family Cluster, Xuzhou, China - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),4,TRUE,TRUE,publisher,cc-by
10.1016/j.meegid.2020.104260,2020-02-21,Genetic diversity and evolution of SARS-CoV-2,Infection Genetics and Evolution,Elsevier,11,TRUE,FALSE,publisher,NA
10.3201/eid2607.200282,2020-04-07,"Early Release - High Contagiousness and Rapid Spread of Severe Acute Respiratory Syndrome Coronavirus 2 - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),6,TRUE,TRUE,publisher,cc-by
10.3201/eid2607.200598,2020-04-08,"Early Release - Clinical Characteristics of Patients Hospitalized with Coronavirus Disease, Thailand - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.1016/j.scitotenv.2020.138436,2020-04-04,"Correlation between weather and Covid-19 pandemic in Jakarta, Indonesia",The Science of The Total Environment,Elsevier,2,FALSE,FALSE,NA,NA
10.3201/eid2607.200915,2020-04-13,"Early Release - Inactivation of Severe Acute Respiratory Syndrome Coronavirus 2 by WHO-Recommended Hand Rub Formulations and Alcohols - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.1016/j.scitotenv.2020.138605,2020-04-11,Assessing nitrogen dioxide (NO2) levels as a contributing factor to the coronavirus (COVID-19) fatality rate,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.dsx.2020.04.014,2020-04-13,Case report of chloroquine therapy and hypoglycaemia in type 1 diabetes: What should we have in mind during the COVID-19 pandemic?,Diabetes & Metabolic Syndrome Clinical Research & Reviews,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.micpath.2020.104177,2020-03-31,Shell disorder analysis predicts greater resilience of the SARS-CoV-2 (COVID-19) outside the body and in body fluids,Microbial Pathogenesis,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.scitotenv.2020.138540,2020-04-11,Changes in air quality during the lockdown in Barcelona (Spain) one month into the SARS-CoV-2 epidemic,The Science of The Total Environment,Elsevier,0,TRUE,FALSE,publisher,NA
10.1016/j.dsx.2020.04.020,2020-04-18,Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2): An overview of viral structure and host response,Diabetes & Metabolic Syndrome Clinical Research & Reviews,Elsevier,0,TRUE,FALSE,repository,NA
10.1016/j.radcr.2020.04.031,2020-04-20,Chest CT Findings of Early and Progressive Phase COVID-19 Infection from a US Patient,Radiology Case Reports,Elsevier,0,TRUE,TRUE,publisher,cc-by-nc-nd
10.3201/eid2607.201285,2020-04-15,"Early Release - Triplex Real-Time RT-PCR for Severe Acute Respiratory Syndrome Coronavirus 2 - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),0,TRUE,TRUE,publisher,cc-by
10.3201/eid2607.200885,2020-04-10,"Early Release - Aerosol and Surface Distribution of Severe Acute Respiratory Syndrome Coronavirus 2 in Hospital Wards, Wuhan, China, 2020 - Volume 26, Number 7—July 2020 - Emerging Infectious Diseases journal - CDC",Emerging Infectious Diseases,Centers for Disease Control and Prevention (CDC),3,TRUE,TRUE,publisher,cc-by
