source,doi,posted_date,covid_preprint,score,tweets,blogs,news,wikipedia
bioRxiv,10.1101/2020.01.07.897140,2020-01-07,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.07.897405,2020-01-07,FALSE,10.684,10,1,0,0
bioRxiv,10.1101/2020.01.07.882845,2020-01-07,FALSE,18.25,27,0,0,1
bioRxiv,10.1101/2020.01.06.896589,2020-01-07,FALSE,6.2,12,0,0,0
bioRxiv,10.1101/2020.01.06.895813,2020-01-07,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.07.884668,2020-01-07,FALSE,2.25,6,0,0,0
bioRxiv,10.1101/2020.01.07.896449,2020-01-07,FALSE,6.85,15,0,0,0
bioRxiv,10.1101/2020.01.06.895912,2020-01-07,FALSE,8.5,14,0,0,0
bioRxiv,10.1101/2020.01.06.896225,2020-01-07,FALSE,26,41,0,0,0
bioRxiv,10.1101/2020.01.06.896399,2020-01-07,FALSE,2.75,7,0,0,0
bioRxiv,10.1101/2020.01.07.897355,2020-01-07,FALSE,2.75,5,0,0,0
bioRxiv,10.1101/2020.01.06.896621,2020-01-07,FALSE,10.68,8,1,0,0
bioRxiv,10.1101/2020.01.06.896746,2020-01-07,FALSE,3.5,7,0,0,0
bioRxiv,10.1101/2020.01.07.893685,2020-01-07,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.01.06.896282,2020-01-07,FALSE,30.9,55,0,0,0
bioRxiv,10.1101/2020.01.06.896084,2020-01-07,FALSE,6.2,12,0,0,0
bioRxiv,10.1101/2020.01.06.895474,2020-01-07,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.06.896068,2020-01-07,FALSE,7.8,12,0,0,0
bioRxiv,10.1101/2020.01.06.896035,2020-01-07,FALSE,5.55,10,0,0,0
bioRxiv,10.1101/2020.01.07.896969,2020-01-07,FALSE,45.784,67,1,0,0
bioRxiv,10.1101/2020.01.07.896860,2020-01-07,FALSE,3.2,7,0,0,0
bioRxiv,10.1101/2020.01.03.894337,2020-01-07,FALSE,2.6,6,0,0,0
bioRxiv,10.1101/2020.01.06.895961,2020-01-07,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.06.896324,2020-01-07,FALSE,3.7,6,0,0,0
bioRxiv,10.1101/2020.01.07.890731,2020-01-07,FALSE,13.7,24,0,0,0
bioRxiv,10.1101/2020.01.06.895623,2020-01-07,FALSE,53.15,76,0,1,0
bioRxiv,10.1101/2020.01.06.896126,2020-01-07,FALSE,15.73,16,1,0,0
bioRxiv,10.1101/2020.01.06.896308,2020-01-07,FALSE,10.134,7,1,0,0
bioRxiv,10.1101/2020.01.09.900282,2020-01-09,FALSE,26.934,35,1,0,0
bioRxiv,10.1101/2020.01.08.897793,2020-01-08,FALSE,1.75,3,0,0,0
bioRxiv,10.1101/2020.01.06.896316,2020-01-07,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.01.07.896985,2020-01-08,FALSE,13.08,13,1,0,0
bioRxiv,10.1101/2020.01.07.897850,2020-01-08,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.07.897272,2020-01-08,FALSE,7.934,2,1,0,0
bioRxiv,10.1101/2020.01.07.898122,2020-01-08,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.01.07.897603,2020-01-08,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.07.897900,2020-01-08,FALSE,21.2,41,0,0,0
bioRxiv,10.1101/2020.01.07.897876,2020-01-08,FALSE,1.5,4,0,0,0
bioRxiv,10.1101/2020.01.07.894535,2020-01-08,FALSE,4.7,10,0,0,0
bioRxiv,10.1101/2020.01.07.897124,2020-01-08,FALSE,3,7,0,0,0
bioRxiv,10.1101/2020.01.07.896852,2020-01-08,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.07.897579,2020-01-08,FALSE,9.83,10,1,0,0
bioRxiv,10.1101/2020.01.07.897413,2020-01-08,FALSE,23.55,37,0,0,0
bioRxiv,10.1101/2020.01.07.896431,2020-01-08,FALSE,4,9,0,0,0
bioRxiv,10.1101/2020.01.07.897199,2020-01-08,FALSE,33.484,40,1,0,0
bioRxiv,10.1101/2020.01.07.897371,2020-01-08,FALSE,21.534,25,1,0,0
bioRxiv,10.1101/2020.01.06.896456,2020-01-07,FALSE,0.75,3,0,0,0
medRxiv,10.1101/2020.01.08.19015214,2020-01-10,FALSE,3.1,6,0,0,0
medRxiv,10.1101/2020.01.03.19015826,2020-01-10,FALSE,3.2,5,0,0,0
medRxiv,10.1101/2020.01.06.19015735,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.07.897835,2020-01-08,FALSE,8.434,3,1,0,0
bioRxiv,10.1101/2020.01.07.897843,2020-01-08,FALSE,13.25,24,0,0,0
medRxiv,10.1101/2020.01.03.20016477,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.08.898551,2020-01-08,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.08.899278,2020-01-08,FALSE,2.25,5,0,0,0
medRxiv,10.1101/2020.01.03.20016451,2020-01-10,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.04.20016519,2020-01-10,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.04.20016527,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.07.898031,2020-01-08,FALSE,4,12,0,0,0
bioRxiv,10.1101/2020.01.07.897892,2020-01-08,FALSE,4.2,8,0,0,0
bioRxiv,10.1101/2020.01.07.897447,2020-01-08,FALSE,3.6,6,0,0,0
bioRxiv,10.1101/2020.01.07.897652,2020-01-08,FALSE,4.85,9,0,0,0
bioRxiv,10.1101/2020.01.07.897439,2020-01-08,FALSE,2.6,5,0,0,0
bioRxiv,10.1101/2020.01.07.897512,2020-01-08,FALSE,38.98,62,1,0,0
bioRxiv,10.1101/2020.01.07.898072,2020-01-08,FALSE,1.5,4,0,0,0
bioRxiv,10.1101/2020.01.07.897686,2020-01-08,FALSE,4.1,10,0,0,0
bioRxiv,10.1101/2020.01.08.896290,2020-01-08,FALSE,14.784,16,1,0,0
bioRxiv,10.1101/2020.01.08.898379,2020-01-08,FALSE,2.95,7,0,0,0
bioRxiv,10.1101/2020.01.08.898403,2020-01-08,FALSE,10.45,18,0,0,0
bioRxiv,10.1101/2020.01.07.897785,2020-01-08,FALSE,5.6,8,0,0,0
bioRxiv,10.1101/2020.01.07.897298,2020-01-08,FALSE,7.05,13,0,0,0
medRxiv,10.1101/2020.01.06.20016576,2020-01-10,FALSE,13.05,19,0,0,0
medRxiv,10.1101/2020.01.04.20016535,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.07.898015,2020-01-08,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.01.07.897777,2020-01-08,FALSE,10.2,21,0,0,0
bioRxiv,10.1101/2020.01.07.897553,2020-01-08,FALSE,22,36,0,0,0
bioRxiv,10.1101/2020.01.07.896464,2020-01-08,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.08.898767,2020-01-08,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.07.898023,2020-01-08,FALSE,2.6,6,0,0,0
bioRxiv,10.1101/2020.01.08.898395,2020-01-08,FALSE,6.85,16,0,0,0
bioRxiv,10.1101/2020.01.07.896605,2020-01-08,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.08.898197,2020-01-08,FALSE,6.3,11,0,0,0
bioRxiv,10.1101/2020.01.07.897496,2020-01-08,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.07.897827,2020-01-08,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.01.07.897181,2020-01-08,FALSE,2.1,6,0,0,0
bioRxiv,10.1101/2020.01.07.896738,2020-01-08,FALSE,13.6,25,0,0,0
bioRxiv,10.1101/2020.01.06.896167,2020-01-07,FALSE,5.6,12,0,0,0
bioRxiv,10.1101/2020.01.08.898437,2020-01-08,FALSE,12.534,12,1,0,0
bioRxiv,10.1101/2020.01.08.898494,2020-01-08,FALSE,1.75,5,0,0,0
bioRxiv,10.1101/2020.01.08.898411,2020-01-08,FALSE,1,3,0,0,0
medRxiv,10.1101/2020.01.06.20016626,2020-01-10,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.06.20016709,2020-01-10,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.06.20016592,2020-01-10,FALSE,1.35,3,0,0,0
medRxiv,10.1101/2020.01.06.20016618,2020-01-10,FALSE,8.75,15,0,0,0
medRxiv,10.1101/2020.01.07.20016782,2020-01-10,FALSE,10.3,15,0,0,0
medRxiv,10.1101/2020.01.07.20016857,2020-01-10,FALSE,0.75,3,0,0,0
medRxiv,10.1101/2020.01.07.20016790,2020-01-10,FALSE,5.95,13,0,0,0
medRxiv,10.1101/2020.01.07.20016816,2020-01-10,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.07.20016808,2020-01-10,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.08.20016931,2020-01-10,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.08.20016949,2020-01-10,FALSE,0.5,2,0,0,0
medRxiv,10.1101/2020.01.08.20016980,2020-01-10,FALSE,1,4,0,0,0
medRxiv,10.1101/2020.01.09.20017012,2020-01-10,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.01.10.901314,2020-01-10,FALSE,6,9,0,0,0
bioRxiv,10.1101/2020.01.07.896191,2020-01-08,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.07.896910,2020-01-08,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.08.898577,2020-01-08,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.01.07.897546,2020-01-08,FALSE,2.5,4,0,0,0
bioRxiv,10.1101/2020.01.07.897215,2020-01-08,FALSE,6.35,12,0,0,0
bioRxiv,10.1101/2020.01.07.895516,2020-01-08,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.07.897421,2020-01-08,FALSE,7.684,2,1,0,0
bioRxiv,10.1101/2020.01.07.897710,2020-01-08,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.07.897926,2020-01-08,FALSE,14.15,25,0,0,0
bioRxiv,10.1101/2020.01.08.898189,2020-01-08,FALSE,8.934,4,1,0,0
bioRxiv,10.1101/2020.01.07.897975,2020-01-08,FALSE,6.65,12,0,0,0
bioRxiv,10.1101/2020.01.07.896472,2020-01-08,FALSE,7.434,1,1,0,0
bioRxiv,10.1101/2020.01.07.896944,2020-01-08,FALSE,7.95,13,0,0,0
bioRxiv,10.1101/2020.01.07.897280,2020-01-08,FALSE,5.1,10,0,0,0
bioRxiv,10.1101/2020.01.07.897074,2020-01-08,FALSE,2.6,5,0,0,0
bioRxiv,10.1101/2020.01.07.896902,2020-01-08,FALSE,2,3,0,0,0
bioRxiv,10.1101/2020.01.07.897165,2020-01-08,FALSE,2,6,0,0,0
bioRxiv,10.1101/2020.01.07.897389,2020-01-08,FALSE,3.7,7,0,0,0
bioRxiv,10.1101/2020.01.07.898106,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.08.896720,2020-01-09,FALSE,4.35,10,0,0,0
bioRxiv,10.1101/2020.01.09.899880,2020-01-09,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.08.898908,2020-01-09,FALSE,5.1,13,0,0,0
bioRxiv,10.1101/2020.01.08.899633,2020-01-09,FALSE,1.75,6,0,0,0
bioRxiv,10.1101/2020.01.09.900225,2020-01-09,FALSE,4.95,7,0,0,0
bioRxiv,10.1101/2020.01.08.898312,2020-01-09,FALSE,7.85,19,0,0,0
bioRxiv,10.1101/2020.01.08.898080,2020-01-09,FALSE,3.5,8,0,0,0
bioRxiv,10.1101/2020.01.08.897645,2020-01-09,FALSE,8.534,3,1,0,0
bioRxiv,10.1101/2020.01.08.899351,2020-01-09,FALSE,7.2,14,0,0,0
bioRxiv,10.1101/2020.01.08.898130,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.09.899898,2020-01-09,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.01.08.899385,2020-01-09,FALSE,7.684,2,1,0,0
bioRxiv,10.1101/2020.01.08.887828,2020-01-09,FALSE,17.3,27,0,0,0
bioRxiv,10.1101/2020.01.08.898155,2020-01-09,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.08.899492,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.08.899369,2020-01-09,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.08.898304,2020-01-09,FALSE,7.25,9,0,0,0
bioRxiv,10.1101/2020.01.08.814889,2020-01-09,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.08.898288,2020-01-09,FALSE,58.85,111,0,0,0
bioRxiv,10.1101/2020.01.08.898163,2020-01-09,FALSE,5.65,9,0,0,0
bioRxiv,10.1101/2020.01.08.898643,2020-01-09,FALSE,2.2,4,0,0,0
bioRxiv,10.1101/2020.01.09.900233,2020-01-09,FALSE,14.05,22,0,0,0
bioRxiv,10.1101/2020.01.08.899039,2020-01-09,FALSE,1.75,5,0,0,0
bioRxiv,10.1101/2020.01.09.900191,2020-01-09,FALSE,1.5,4,0,0,0
bioRxiv,10.1101/2020.01.08.898502,2020-01-09,FALSE,3.5,9,0,0,0
bioRxiv,10.1101/2020.01.08.889717,2020-01-09,FALSE,11.3,18,0,0,0
bioRxiv,10.1101/2020.01.09.897314,2020-01-09,FALSE,3.1,4,0,0,0
bioRxiv,10.1101/2020.01.09.899864,2020-01-09,FALSE,11.734,8,1,0,0
bioRxiv,10.1101/2020.01.08.898171,2020-01-09,FALSE,14.43,13,1,0,0
bioRxiv,10.1101/2020.01.08.898825,2020-01-09,FALSE,2,6,0,0,0
bioRxiv,10.1101/2020.01.09.899807,2020-01-09,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.08.898239,2020-01-09,FALSE,2,2,0,0,0
bioRxiv,10.1101/2020.01.08.899013,2020-01-09,FALSE,2.85,6,0,0,0
bioRxiv,10.1101/2020.01.08.898460,2020-01-09,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.08.898841,2020-01-09,FALSE,7.7,16,0,0,0
bioRxiv,10.1101/2020.01.08.899518,2020-01-09,FALSE,6.25,9,0,0,0
bioRxiv,10.1101/2020.01.08.898148,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.09.900464,2020-01-09,FALSE,2.35,6,0,0,0
bioRxiv,10.1101/2020.01.08.897009,2020-01-09,FALSE,8.784,4,1,0,0
bioRxiv,10.1101/2020.01.09.900332,2020-01-09,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.01.08.899203,2020-01-09,FALSE,114.484,185,1,0,0
bioRxiv,10.1101/2020.01.08.899435,2020-01-09,FALSE,5.2,8,0,0,0
bioRxiv,10.1101/2020.01.08.898346,2020-01-09,FALSE,6.8,13,0,0,0
bioRxiv,10.1101/2020.01.09.900373,2020-01-09,FALSE,1.85,5,0,0,0
bioRxiv,10.1101/2020.01.09.900753,2020-01-09,FALSE,4.7,9,0,0,0
bioRxiv,10.1101/2020.01.08.899328,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.09.900217,2020-01-09,FALSE,1.75,3,0,0,0
bioRxiv,10.1101/2020.01.09.899906,2020-01-09,FALSE,15.9,30,0,0,0
bioRxiv,10.1101/2020.01.09.900787,2020-01-09,FALSE,8.934,4,1,0,0
bioRxiv,10.1101/2020.01.08.897983,2020-01-09,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.01.08.898957,2020-01-09,FALSE,19.15,33,0,0,0
bioRxiv,10.1101/2020.01.09.899922,2020-01-09,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.01.08.898718,2020-01-09,FALSE,3.75,5,0,0,0
bioRxiv,10.1101/2020.01.08.899534,2020-01-09,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.09.899815,2020-01-09,FALSE,2.25,5,0,0,0
bioRxiv,10.1101/2020.01.08.899344,2020-01-09,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.08.899526,2020-01-09,FALSE,3.1,6,0,0,0
bioRxiv,10.1101/2020.01.08.895565,2020-01-09,FALSE,31,52,0,0,0
bioRxiv,10.1101/2020.01.08.899146,2020-01-09,FALSE,12.884,14,1,0,0
bioRxiv,10.1101/2020.01.08.899336,2020-01-09,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.08.899427,2020-01-09,FALSE,7.684,2,1,0,0
bioRxiv,10.1101/2020.01.08.898999,2020-01-09,FALSE,5.6,12,0,0,0
bioRxiv,10.1101/2020.01.09.900092,2020-01-09,FALSE,2.35,4,0,0,0
bioRxiv,10.1101/2020.01.08.899096,2020-01-09,FALSE,14,27,0,0,0
bioRxiv,10.1101/2020.01.08.898916,2020-01-09,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.08.898775,2020-01-09,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.09.900548,2020-01-09,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.01.08.899294,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.08.899641,2020-01-09,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.08.899401,2020-01-09,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.08.899153,2020-01-09,FALSE,8.55,17,0,0,0
bioRxiv,10.1101/2020.01.08.899260,2020-01-09,FALSE,8.33,5,1,0,0
bioRxiv,10.1101/2020.01.08.897819,2020-01-09,FALSE,1,3,0,0,0
bioRxiv,10.1101/2020.01.08.898627,2020-01-09,FALSE,14.15,32,0,0,0
bioRxiv,10.1101/2020.01.08.898635,2020-01-09,FALSE,1.5,3,0,0,0
bioRxiv,10.1101/2020.01.08.898940,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.08.899740,2020-01-09,FALSE,9.05,17,0,0,0
bioRxiv,10.1101/2020.01.08.897397,2020-01-09,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.08.898668,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.08.898924,2020-01-09,FALSE,2.5,8,0,0,0
bioRxiv,10.1101/2020.01.08.896647,2020-01-09,FALSE,8.75,15,0,0,0
bioRxiv,10.1101/2020.01.09.900365,2020-01-09,FALSE,4.35,8,0,0,0
bioRxiv,10.1101/2020.01.08.898338,2020-01-09,FALSE,7.25,13,0,0,0
bioRxiv,10.1101/2020.01.08.899047,2020-01-09,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.08.898890,2020-01-09,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.09.897157,2020-01-09,FALSE,42.564,50,2,0,0
bioRxiv,10.1101/2020.01.09.900183,2020-01-09,FALSE,1.75,4,0,0,0
bioRxiv,10.1101/2020.01.09.868018,2020-01-09,FALSE,2.85,5,0,0,0
bioRxiv,10.1101/2020.01.08.898569,2020-01-09,FALSE,3.45,7,0,0,0
bioRxiv,10.1101/2020.01.08.899088,2020-01-09,FALSE,2.5,6,0,0,0
bioRxiv,10.1101/2020.01.08.898247,2020-01-09,FALSE,1.25,4,0,0,0
bioRxiv,10.1101/2020.01.08.898429,2020-01-09,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.08.894881,2020-01-09,FALSE,7.15,10,0,0,0
bioRxiv,10.1101/2020.01.09.900845,2020-01-09,FALSE,2.1,5,0,0,0
bioRxiv,10.1101/2020.01.09.900589,2020-01-09,FALSE,26.35,50,0,0,0
bioRxiv,10.1101/2020.01.08.898262,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.09.900001,2020-01-09,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.08.899419,2020-01-09,FALSE,2,4,0,0,0
bioRxiv,10.1101/2020.01.08.898783,2020-01-09,FALSE,55.15,90,0,0,0
bioRxiv,10.1101/2020.01.08.898932,2020-01-09,FALSE,9,13,0,0,0
bioRxiv,10.1101/2020.01.09.899997,2020-01-09,FALSE,1.35,3,0,0,0
bioRxiv,10.1101/2020.01.09.900894,2020-01-09,FALSE,36.5,64,0,0,0
bioRxiv,10.1101/2020.01.09.900639,2020-01-09,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.08.898528,2020-01-09,FALSE,8.2,17,0,0,0
bioRxiv,10.1101/2020.01.08.898478,2020-01-09,FALSE,15.9,28,0,0,0
bioRxiv,10.1101/2020.01.09.898510,2020-01-09,FALSE,27.084,37,1,0,0
bioRxiv,10.1101/2020.01.08.897595,2020-01-09,FALSE,6.2,11,0,0,0
bioRxiv,10.1101/2020.01.09.897868,2020-01-09,FALSE,32.934,45,1,0,0
bioRxiv,10.1101/2020.01.08.898817,2020-01-09,FALSE,45.15,77,0,0,0
bioRxiv,10.1101/2020.01.09.900167,2020-01-09,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.08.899484,2020-01-09,FALSE,4.1,10,0,0,0
bioRxiv,10.1101/2020.01.09.900829,2020-01-09,FALSE,58.7,94,0,0,0
bioRxiv,10.1101/2020.01.10.895714,2020-01-11,FALSE,6.95,14,0,0,0
bioRxiv,10.1101/2020.01.09.900068,2020-01-09,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.10.892158,2020-01-10,FALSE,15.9,35,0,0,0
bioRxiv,10.1101/2020.01.09.899823,2020-01-10,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.09.899716,2020-01-10,FALSE,44.63,68,1,0,0
bioRxiv,10.1101/2020.01.09.900530,2020-01-09,FALSE,5.2,10,0,0,0
bioRxiv,10.1101/2020.01.10.901116,2020-01-10,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.09.900134,2020-01-09,FALSE,2.5,5,0,0,0
bioRxiv,10.1101/2020.01.09.901124,2020-01-10,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.09.899195,2020-01-09,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.09.901074,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.09.900118,2020-01-09,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.10.901207,2020-01-10,FALSE,2.1,3,0,0,0
bioRxiv,10.1101/2020.01.10.897116,2020-01-10,FALSE,39.15,68,0,0,0
bioRxiv,10.1101/2020.01.09.898692,2020-01-10,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.08.899393,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.09.900746,2020-01-10,FALSE,0.75,2,0,0,0
bioRxiv,10.1101/2020.01.09.901132,2020-01-10,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.10.901173,2020-01-10,FALSE,12.634,9,1,0,0
bioRxiv,10.1101/2020.01.08.899310,2020-01-10,FALSE,6.8,13,0,0,0
bioRxiv,10.1101/2020.01.10.901223,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.10.901181,2020-01-10,FALSE,46.05,89,0,0,0
bioRxiv,10.1101/2020.01.09.900076,2020-01-09,FALSE,3.25,8,0,0,0
bioRxiv,10.1101/2020.01.09.900563,2020-01-09,FALSE,2.5,5,0,0,0
bioRxiv,10.1101/2020.01.09.893560,2020-01-09,FALSE,78.85,133,0,0,0
bioRxiv,10.1101/2020.01.09.899054,2020-01-10,FALSE,9.15,16,0,0,0
bioRxiv,10.1101/2020.01.10.901256,2020-01-10,FALSE,5.9,9,0,0,0
bioRxiv,10.1101/2020.01.08.899377,2020-01-10,FALSE,0,0,0,0,0
bioRxiv,10.1101/2020.01.08.899609,2020-01-09,FALSE,3.7,6,0,0,0
bioRxiv,10.1101/2020.01.09.901157,2020-01-10,FALSE,2.1,6,0,0,0
bioRxiv,10.1101/2020.01.09.900027,2020-01-09,FALSE,2.1,4,0,0,0
bioRxiv,10.1101/2020.01.09.898098,2020-01-10,FALSE,2.85,6,0,0,0
bioRxiv,10.1101/2020.01.09.898064,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.09.900761,2020-01-09,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.10.901330,2020-01-10,FALSE,7,14,0,0,0
bioRxiv,10.1101/2020.01.09.900514,2020-01-09,FALSE,1.25,5,0,0,0
bioRxiv,10.1101/2020.01.10.902213,2020-01-10,FALSE,3.1,8,0,0,0
bioRxiv,10.1101/2020.01.10.901934,2020-01-10,FALSE,20.6,32,0,0,0
bioRxiv,10.1101/2020.01.09.900555,2020-01-09,FALSE,1.75,3,0,0,0
bioRxiv,10.1101/2020.01.09.900738,2020-01-10,FALSE,31.5,53,0,0,0
bioRxiv,10.1101/2020.01.10.895037,2020-01-10,FALSE,1.5,4,0,0,0
bioRxiv,10.1101/2020.01.09.900670,2020-01-09,FALSE,5.7,12,0,0,0
bioRxiv,10.1101/2020.01.09.899963,2020-01-09,FALSE,19.25,5,0,2,0
bioRxiv,10.1101/2020.01.10.901082,2020-01-10,FALSE,9.1,15,0,0,0
bioRxiv,10.1101/2020.01.10.901165,2020-01-10,FALSE,2.25,6,0,0,0
bioRxiv,10.1101/2020.01.09.901033,2020-01-10,FALSE,10.43,7,1,0,0
bioRxiv,10.1101/2020.01.08.897223,2020-01-09,FALSE,23,40,0,0,0
bioRxiv,10.1101/2020.01.09.901025,2020-01-10,FALSE,0.5,2,0,0,0
bioRxiv,10.1101/2020.01.09.900241,2020-01-09,FALSE,19.75,35,0,0,0
bioRxiv,10.1101/2020.01.10.898726,2020-01-10,FALSE,2.1,3,0,0,0
bioRxiv,10.1101/2020.01.10.901603,2020-01-10,FALSE,19.084,21,1,0,0
bioRxiv,10.1101/2020.01.09.900019,2020-01-09,FALSE,17.734,20,1,0,0
bioRxiv,10.1101/2020.01.09.898809,2020-01-10,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.09.890764,2020-01-09,FALSE,1.5,5,0,0,0
bioRxiv,10.1101/2020.01.09.901041,2020-01-10,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.08.899666,2020-01-09,FALSE,8.15,13,0,0,0
bioRxiv,10.1101/2020.01.08.899708,2020-01-09,FALSE,1,4,0,0,0
bioRxiv,10.1101/2020.01.09.883827,2020-01-09,FALSE,3.6,7,0,0,0
bioRxiv,10.1101/2020.01.09.901009,2020-01-10,FALSE,0.75,3,0,0,0
bioRxiv,10.1101/2020.01.09.900712,2020-01-10,FALSE,1.5,4,0,0,0
bioRxiv,10.1101/2020.01.07.897082,2020-01-08,FALSE,3.6,8,0,0,0
bioRxiv,10.1101/2020.01.09.900407,2020-01-10,FALSE,2.2,4,0,0,0
bioRxiv,10.1101/2020.01.08.898320,2020-01-10,FALSE,2.6,4,0,0,0
bioRxiv,10.1101/2020.01.08.899781,2020-01-09,FALSE,2.25,8,0,0,0
bioRxiv,10.1101/2020.01.09.900084,2020-01-10,FALSE,1.25,3,0,0,0
bioRxiv,10.1101/2020.01.08.899773,2020-01-09,FALSE,2,5,0,0,0
bioRxiv,10.1101/2020.01.09.900969,2020-01-10,FALSE,0.25,1,0,0,0
bioRxiv,10.1101/2020.01.09.900480,2020-01-09,FALSE,2.6,6,0,0,0
bioRxiv,10.1101/2020.01.10.900852,2020-01-10,FALSE,14.65,25,0,0,0
