source,doi,posted_date,covid_preprint,collection_date,abstract_views,full_text_views,pdf_downloads
bioRxiv,10.1101/2019.12.31.892042,2020-01-02,FALSE,Mar 2020,46,15,16
bioRxiv,10.1101/2019.12.31.892042,2020-01-02,FALSE,Apr 2020,4,5,2
bioRxiv,10.1101/2019.12.31.876946,2020-01-02,FALSE,Jan 2020,641,34,203
bioRxiv,10.1101/2019.12.31.876946,2020-01-02,FALSE,Feb 2020,173,59,78
bioRxiv,10.1101/2019.12.31.876946,2020-01-02,FALSE,Mar 2020,93,84,41
bioRxiv,10.1101/2019.12.31.876946,2020-01-02,FALSE,Apr 2020,5,8,4
bioRxiv,10.1101/2019.12.31.892109,2020-01-02,FALSE,Jan 2020,1154,60,548
bioRxiv,10.1101/2019.12.31.892109,2020-01-02,FALSE,Feb 2020,180,27,142
bioRxiv,10.1101/2019.12.31.892109,2020-01-02,FALSE,Mar 2020,118,18,104
bioRxiv,10.1101/2019.12.31.892109,2020-01-02,FALSE,Apr 2020,13,1,6
bioRxiv,10.1101/2019.12.31.891051,2020-01-02,FALSE,Jan 2020,268,12,96
bioRxiv,10.1101/2019.12.31.891051,2020-01-02,FALSE,Feb 2020,59,19,20
bioRxiv,10.1101/2019.12.31.891051,2020-01-02,FALSE,Mar 2020,45,9,21
bioRxiv,10.1101/2019.12.31.891051,2020-01-02,FALSE,Apr 2020,1,1,2
bioRxiv,10.1101/2020.01.01.884544,2020-01-02,FALSE,Jan 2020,178,16,156
bioRxiv,10.1101/2020.01.01.884544,2020-01-02,FALSE,Feb 2020,62,15,28
bioRxiv,10.1101/2020.01.01.884544,2020-01-02,FALSE,Mar 2020,42,12,37
bioRxiv,10.1101/2020.01.01.884544,2020-01-02,FALSE,Apr 2020,2,1,3
bioRxiv,10.1101/2019.12.31.892208,2020-01-02,FALSE,Jan 2020,112,9,64
bioRxiv,10.1101/2019.12.31.892208,2020-01-02,FALSE,Feb 2020,48,16,23
bioRxiv,10.1101/2019.12.31.892208,2020-01-02,FALSE,Mar 2020,24,12,14
bioRxiv,10.1101/2019.12.31.892208,2020-01-02,FALSE,Apr 2020,2,1,2
bioRxiv,10.1101/2020.01.01.890277,2020-01-02,FALSE,Jan 2020,208,9,112
bioRxiv,10.1101/2020.01.01.890277,2020-01-02,FALSE,Feb 2020,36,16,21
bioRxiv,10.1101/2020.01.01.890277,2020-01-02,FALSE,Mar 2020,31,8,18
bioRxiv,10.1101/2020.01.01.890277,2020-01-02,FALSE,Apr 2020,2,1,1
bioRxiv,10.1101/2020.01.01.888610,2020-01-02,FALSE,Jan 2020,384,24,96
bioRxiv,10.1101/2020.01.01.888610,2020-01-02,FALSE,Feb 2020,54,25,14
bioRxiv,10.1101/2020.01.01.888610,2020-01-02,FALSE,Mar 2020,44,35,14
bioRxiv,10.1101/2020.01.01.888610,2020-01-02,FALSE,Apr 2020,4,1,1
bioRxiv,10.1101/2020.01.01.891739,2020-01-02,FALSE,Jan 2020,223,15,64
bioRxiv,10.1101/2020.01.01.891739,2020-01-02,FALSE,Feb 2020,43,18,14
bioRxiv,10.1101/2020.01.01.891739,2020-01-02,FALSE,Mar 2020,32,16,9
bioRxiv,10.1101/2020.01.01.891739,2020-01-02,FALSE,Apr 2020,2,2,2
bioRxiv,10.1101/2020.01.01.891473,2020-01-02,FALSE,Jan 2020,907,52,227
bioRxiv,10.1101/2020.01.01.891473,2020-01-02,FALSE,Feb 2020,141,57,75
bioRxiv,10.1101/2020.01.01.891473,2020-01-02,FALSE,Mar 2020,98,35,58
bioRxiv,10.1101/2020.01.01.891473,2020-01-02,FALSE,Apr 2020,10,7,6
bioRxiv,10.1101/2020.01.01.892455,2020-01-02,FALSE,Jan 2020,560,18,90
bioRxiv,10.1101/2020.01.01.892455,2020-01-02,FALSE,Feb 2020,54,18,12
bioRxiv,10.1101/2020.01.01.892455,2020-01-02,FALSE,Mar 2020,27,9,8
bioRxiv,10.1101/2020.01.01.892455,2020-01-02,FALSE,Apr 2020,5,1,3
bioRxiv,10.1101/2020.01.01.892398,2020-01-02,FALSE,Jan 2020,426,28,187
bioRxiv,10.1101/2020.01.01.892398,2020-01-02,FALSE,Feb 2020,92,23,73
bioRxiv,10.1101/2020.01.01.892398,2020-01-02,FALSE,Mar 2020,77,10,39
bioRxiv,10.1101/2020.01.01.892398,2020-01-02,FALSE,Apr 2020,5,1,1
bioRxiv,10.1101/2020.01.01.892562,2020-01-02,FALSE,Jan 2020,853,23,216
bioRxiv,10.1101/2020.01.01.892562,2020-01-02,FALSE,Feb 2020,105,17,50
bioRxiv,10.1101/2020.01.01.892562,2020-01-02,FALSE,Mar 2020,70,20,35
bioRxiv,10.1101/2020.01.01.892562,2020-01-02,FALSE,Apr 2020,8,6,7
bioRxiv,10.1101/2020.01.01.892463,2020-01-02,FALSE,Jan 2020,443,19,133
bioRxiv,10.1101/2020.01.01.892463,2020-01-02,FALSE,Feb 2020,88,13,98
bioRxiv,10.1101/2020.01.01.892463,2020-01-02,FALSE,Mar 2020,46,13,321
bioRxiv,10.1101/2020.01.01.892463,2020-01-02,FALSE,Apr 2020,11,2,66
bioRxiv,10.1101/2020.01.01.892414,2020-01-02,FALSE,Jan 2020,678,58,260
bioRxiv,10.1101/2020.01.01.892414,2020-01-02,FALSE,Feb 2020,131,39,40
bioRxiv,10.1101/2020.01.01.892414,2020-01-02,FALSE,Mar 2020,100,11,36
bioRxiv,10.1101/2020.01.01.892414,2020-01-02,FALSE,Apr 2020,5,4,6
bioRxiv,10.1101/2020.01.02.884874,2020-01-02,FALSE,Jan 2020,386,29,97
bioRxiv,10.1101/2020.01.02.884874,2020-01-02,FALSE,Feb 2020,94,27,24
bioRxiv,10.1101/2020.01.02.884874,2020-01-02,FALSE,Mar 2020,65,36,22
bioRxiv,10.1101/2020.01.02.884874,2020-01-02,FALSE,Apr 2020,4,3,3
bioRxiv,10.1101/2020.01.01.892612,2020-01-02,FALSE,Jan 2020,393,12,151
bioRxiv,10.1101/2020.01.01.892612,2020-01-02,FALSE,Feb 2020,53,24,25
bioRxiv,10.1101/2020.01.01.892612,2020-01-02,FALSE,Mar 2020,57,5,35
bioRxiv,10.1101/2020.01.01.892612,2020-01-02,FALSE,Apr 2020,5,2,6
bioRxiv,10.1101/2020.01.02.890939,2020-01-02,FALSE,Jan 2020,277,24,199
bioRxiv,10.1101/2020.01.02.890939,2020-01-02,FALSE,Feb 2020,51,16,26
bioRxiv,10.1101/2020.01.02.890939,2020-01-02,FALSE,Mar 2020,36,8,15
bioRxiv,10.1101/2020.01.02.890939,2020-01-02,FALSE,Apr 2020,2,1,1
bioRxiv,10.1101/2020.01.02.884155,2020-01-02,FALSE,Jan 2020,310,17,100
bioRxiv,10.1101/2020.01.02.884155,2020-01-02,FALSE,Feb 2020,121,33,33
bioRxiv,10.1101/2020.01.02.884155,2020-01-02,FALSE,Mar 2020,73,21,35
bioRxiv,10.1101/2020.01.02.884155,2020-01-02,FALSE,Apr 2020,4,5,2
bioRxiv,10.1101/2020.01.02.892604,2020-01-02,FALSE,Jan 2020,548,31,160
bioRxiv,10.1101/2020.01.02.892604,2020-01-02,FALSE,Feb 2020,76,26,37
bioRxiv,10.1101/2020.01.02.892604,2020-01-02,FALSE,Mar 2020,128,20,32
bioRxiv,10.1101/2020.01.02.892604,2020-01-02,FALSE,Apr 2020,14,1,4
bioRxiv,10.1101/2020.01.02.892430,2020-01-02,FALSE,Jan 2020,1382,66,440
bioRxiv,10.1101/2020.01.02.892430,2020-01-02,FALSE,Feb 2020,368,52,71
bioRxiv,10.1101/2020.01.02.892430,2020-01-02,FALSE,Mar 2020,116,28,55
bioRxiv,10.1101/2020.01.02.892430,2020-01-02,FALSE,Apr 2020,20,6,6
bioRxiv,10.1101/2020.01.02.892844,2020-01-02,FALSE,Jan 2020,894,41,262
bioRxiv,10.1101/2020.01.02.892844,2020-01-02,FALSE,Feb 2020,176,47,61
bioRxiv,10.1101/2020.01.02.892844,2020-01-02,FALSE,Mar 2020,114,29,66
bioRxiv,10.1101/2020.01.02.892844,2020-01-02,FALSE,Apr 2020,5,2,4
bioRxiv,10.1101/2020.01.02.892927,2020-01-02,FALSE,Jan 2020,405,15,70
bioRxiv,10.1101/2020.01.02.892927,2020-01-02,FALSE,Feb 2020,57,16,20
bioRxiv,10.1101/2020.01.02.892927,2020-01-02,FALSE,Mar 2020,37,13,17
bioRxiv,10.1101/2020.01.02.892927,2020-01-02,FALSE,Apr 2020,1,1,1
bioRxiv,10.1101/2020.01.02.892943,2020-01-02,FALSE,Jan 2020,429,23,215
bioRxiv,10.1101/2020.01.02.892943,2020-01-02,FALSE,Feb 2020,82,24,39
bioRxiv,10.1101/2020.01.02.892943,2020-01-02,FALSE,Mar 2020,57,25,32
bioRxiv,10.1101/2020.01.02.892943,2020-01-02,FALSE,Apr 2020,6,6,4
bioRxiv,10.1101/2020.01.02.892661,2020-01-02,FALSE,Jan 2020,518,24,288
bioRxiv,10.1101/2020.01.02.892661,2020-01-02,FALSE,Feb 2020,91,19,71
bioRxiv,10.1101/2020.01.02.892661,2020-01-02,FALSE,Mar 2020,52,10,52
bioRxiv,10.1101/2020.01.02.892661,2020-01-02,FALSE,Apr 2020,5,1,10
bioRxiv,10.1101/2020.01.02.893081,2020-01-03,FALSE,Jan 2020,555,21,130
bioRxiv,10.1101/2020.01.02.893081,2020-01-03,FALSE,Feb 2020,61,35,29
bioRxiv,10.1101/2020.01.02.893081,2020-01-03,FALSE,Mar 2020,56,12,22
bioRxiv,10.1101/2020.01.02.893081,2020-01-03,FALSE,Apr 2020,5,6,3
bioRxiv,10.1101/2020.01.02.893248,2020-01-02,FALSE,Jan 2020,179,8,61
bioRxiv,10.1101/2020.01.02.893248,2020-01-02,FALSE,Feb 2020,45,17,15
bioRxiv,10.1101/2020.01.02.893248,2020-01-02,FALSE,Mar 2020,32,8,23
bioRxiv,10.1101/2020.01.02.893248,2020-01-02,FALSE,Apr 2020,1,1,2
bioRxiv,10.1101/2020.01.02.893289,2020-01-03,FALSE,Jan 2020,492,11,123
bioRxiv,10.1101/2020.01.02.893289,2020-01-03,FALSE,Feb 2020,93,17,15
bioRxiv,10.1101/2020.01.02.893289,2020-01-03,FALSE,Mar 2020,27,9,10
bioRxiv,10.1101/2020.01.02.893289,2020-01-03,FALSE,Apr 2020,6,1,3
bioRxiv,10.1101/2020.01.01.892539,2020-01-02,FALSE,Jan 2020,336,4,100
bioRxiv,10.1101/2020.01.01.892539,2020-01-02,FALSE,Feb 2020,219,15,53
bioRxiv,10.1101/2020.01.01.892539,2020-01-02,FALSE,Mar 2020,70,7,29
bioRxiv,10.1101/2020.01.01.892539,2020-01-02,FALSE,Apr 2020,5,1,1
bioRxiv,10.1101/2020.01.03.893594,2020-01-03,FALSE,Jan 2020,752,13,157
bioRxiv,10.1101/2020.01.03.893594,2020-01-03,FALSE,Feb 2020,42,17,12
bioRxiv,10.1101/2020.01.03.893594,2020-01-03,FALSE,Mar 2020,31,11,11
bioRxiv,10.1101/2020.01.03.893594,2020-01-03,FALSE,Apr 2020,5,2,4
bioRxiv,10.1101/2020.01.02.893420,2020-01-03,FALSE,Jan 2020,451,13,92
bioRxiv,10.1101/2020.01.02.893420,2020-01-03,FALSE,Feb 2020,82,28,279
bioRxiv,10.1101/2020.01.02.893420,2020-01-03,FALSE,Mar 2020,81,8,47
bioRxiv,10.1101/2020.01.02.893420,2020-01-03,FALSE,Apr 2020,7,1,4
bioRxiv,10.1101/2020.01.03.894246,2020-01-03,FALSE,Jan 2020,488,14,123
bioRxiv,10.1101/2020.01.03.894246,2020-01-03,FALSE,Feb 2020,66,33,18
bioRxiv,10.1101/2020.01.03.894246,2020-01-03,FALSE,Mar 2020,38,11,26
bioRxiv,10.1101/2020.01.03.894246,2020-01-03,FALSE,Apr 2020,2,1,2
bioRxiv,10.1101/2020.01.02.893412,2020-01-03,FALSE,Jan 2020,330,12,76
bioRxiv,10.1101/2020.01.02.893412,2020-01-03,FALSE,Feb 2020,38,22,10
bioRxiv,10.1101/2020.01.02.893412,2020-01-03,FALSE,Mar 2020,31,6,10
bioRxiv,10.1101/2020.01.02.893412,2020-01-03,FALSE,Apr 2020,4,4,3
bioRxiv,10.1101/2020.01.03.893503,2020-01-03,FALSE,Jan 2020,320,7,88
bioRxiv,10.1101/2020.01.03.893503,2020-01-03,FALSE,Feb 2020,52,17,24
bioRxiv,10.1101/2020.01.03.893503,2020-01-03,FALSE,Mar 2020,26,9,12
bioRxiv,10.1101/2020.01.03.893503,2020-01-03,FALSE,Apr 2020,2,1,2
bioRxiv,10.1101/2020.01.02.893453,2020-01-03,FALSE,Jan 2020,536,39,147
bioRxiv,10.1101/2020.01.02.893453,2020-01-03,FALSE,Feb 2020,62,26,17
bioRxiv,10.1101/2020.01.02.893453,2020-01-03,FALSE,Mar 2020,64,24,18
bioRxiv,10.1101/2020.01.02.893453,2020-01-03,FALSE,Apr 2020,5,5,1
bioRxiv,10.1101/2020.01.03.894188,2020-01-03,FALSE,Jan 2020,816,30,212
bioRxiv,10.1101/2020.01.03.894188,2020-01-03,FALSE,Feb 2020,59,17,26
bioRxiv,10.1101/2020.01.03.894188,2020-01-03,FALSE,Mar 2020,62,10,29
bioRxiv,10.1101/2020.01.03.894188,2020-01-03,FALSE,Apr 2020,6,2,4
bioRxiv,10.1101/2020.01.03.894162,2020-01-03,FALSE,Jan 2020,513,16,95
bioRxiv,10.1101/2020.01.03.894162,2020-01-03,FALSE,Feb 2020,38,15,7
bioRxiv,10.1101/2020.01.03.894162,2020-01-03,FALSE,Mar 2020,30,9,12
bioRxiv,10.1101/2020.01.03.894162,2020-01-03,FALSE,Apr 2020,1,1,2
bioRxiv,10.1101/2020.01.02.893271,2020-01-03,FALSE,Jan 2020,1083,57,266
bioRxiv,10.1101/2020.01.02.893271,2020-01-03,FALSE,Feb 2020,204,33,44
bioRxiv,10.1101/2020.01.02.893271,2020-01-03,FALSE,Mar 2020,88,23,26
bioRxiv,10.1101/2020.01.02.893271,2020-01-03,FALSE,Apr 2020,15,2,9
bioRxiv,10.1101/2020.01.02.893487,2020-01-03,FALSE,Jan 2020,569,7,91
bioRxiv,10.1101/2020.01.02.893487,2020-01-03,FALSE,Feb 2020,56,17,20
bioRxiv,10.1101/2020.01.02.893487,2020-01-03,FALSE,Mar 2020,33,8,22
bioRxiv,10.1101/2020.01.02.893487,2020-01-03,FALSE,Apr 2020,2,1,1
bioRxiv,10.1101/2020.01.02.893438,2020-01-03,FALSE,Jan 2020,469,23,108
bioRxiv,10.1101/2020.01.02.893438,2020-01-03,FALSE,Feb 2020,57,28,27
bioRxiv,10.1101/2020.01.02.893438,2020-01-03,FALSE,Mar 2020,69,19,21
bioRxiv,10.1101/2020.01.02.893438,2020-01-03,FALSE,Apr 2020,7,2,4
bioRxiv,10.1101/2020.01.03.893149,2020-01-03,FALSE,Jan 2020,768,25,180
bioRxiv,10.1101/2020.01.03.893149,2020-01-03,FALSE,Feb 2020,67,19,31
bioRxiv,10.1101/2020.01.03.893149,2020-01-03,FALSE,Mar 2020,48,10,27
bioRxiv,10.1101/2020.01.03.893149,2020-01-03,FALSE,Apr 2020,2,1,8
bioRxiv,10.1101/2020.01.02.893362,2020-01-03,FALSE,Jan 2020,912,31,178
bioRxiv,10.1101/2020.01.02.893362,2020-01-03,FALSE,Feb 2020,93,17,35
bioRxiv,10.1101/2020.01.02.893362,2020-01-03,FALSE,Mar 2020,66,18,26
bioRxiv,10.1101/2020.01.02.893362,2020-01-03,FALSE,Apr 2020,7,1,3
bioRxiv,10.1101/2020.01.03.891242,2020-01-03,FALSE,Jan 2020,605,20,191
bioRxiv,10.1101/2020.01.03.891242,2020-01-03,FALSE,Feb 2020,133,25,50
bioRxiv,10.1101/2020.01.03.891242,2020-01-03,FALSE,Mar 2020,78,16,24
bioRxiv,10.1101/2020.01.03.891242,2020-01-03,FALSE,Apr 2020,5,3,1
bioRxiv,10.1101/2020.01.03.893669,2020-01-03,FALSE,Jan 2020,1272,48,503
bioRxiv,10.1101/2020.01.03.893669,2020-01-03,FALSE,Feb 2020,274,51,45
bioRxiv,10.1101/2020.01.03.893669,2020-01-03,FALSE,Mar 2020,54,18,37
bioRxiv,10.1101/2020.01.03.893669,2020-01-03,FALSE,Apr 2020,5,2,1
bioRxiv,10.1101/2020.01.03.893677,2020-01-03,FALSE,Jan 2020,625,20,124
bioRxiv,10.1101/2020.01.03.893677,2020-01-03,FALSE,Feb 2020,59,16,26
bioRxiv,10.1101/2020.01.03.893677,2020-01-03,FALSE,Mar 2020,67,13,55
bioRxiv,10.1101/2020.01.03.893677,2020-01-03,FALSE,Apr 2020,9,5,5
bioRxiv,10.1101/2020.01.02.893321,2020-01-03,FALSE,Jan 2020,677,28,267
bioRxiv,10.1101/2020.01.02.893321,2020-01-03,FALSE,Feb 2020,61,22,50
bioRxiv,10.1101/2020.01.02.893321,2020-01-03,FALSE,Mar 2020,47,9,26
bioRxiv,10.1101/2020.01.02.893321,2020-01-03,FALSE,Apr 2020,6,1,1
bioRxiv,10.1101/2020.01.03.893610,2020-01-03,FALSE,Jan 2020,977,30,274
bioRxiv,10.1101/2020.01.03.893610,2020-01-03,FALSE,Feb 2020,127,22,31
bioRxiv,10.1101/2020.01.03.893610,2020-01-03,FALSE,Mar 2020,52,12,30
bioRxiv,10.1101/2020.01.03.893610,2020-01-03,FALSE,Apr 2020,6,1,6
bioRxiv,10.1101/2020.01.02.893388,2020-01-03,FALSE,Jan 2020,400,9,107
bioRxiv,10.1101/2020.01.02.893388,2020-01-03,FALSE,Feb 2020,41,18,10
bioRxiv,10.1101/2020.01.02.893388,2020-01-03,FALSE,Mar 2020,25,10,13
bioRxiv,10.1101/2020.01.02.893388,2020-01-03,FALSE,Apr 2020,4,1,2
bioRxiv,10.1101/2020.01.03.893941,2020-01-03,FALSE,Jan 2020,690,46,169
bioRxiv,10.1101/2020.01.03.893941,2020-01-03,FALSE,Feb 2020,126,24,50
bioRxiv,10.1101/2020.01.03.893941,2020-01-03,FALSE,Mar 2020,69,13,100
bioRxiv,10.1101/2020.01.03.893941,2020-01-03,FALSE,Apr 2020,8,1,24
bioRxiv,10.1101/2020.01.03.893057,2020-01-03,FALSE,Jan 2020,891,33,235
bioRxiv,10.1101/2020.01.03.893057,2020-01-03,FALSE,Feb 2020,92,18,17
bioRxiv,10.1101/2020.01.03.893057,2020-01-03,FALSE,Mar 2020,56,8,23
bioRxiv,10.1101/2020.01.03.893057,2020-01-03,FALSE,Apr 2020,6,1,4
bioRxiv,10.1101/2020.01.02.893461,2020-01-03,FALSE,Jan 2020,555,11,127
bioRxiv,10.1101/2020.01.02.893461,2020-01-03,FALSE,Feb 2020,59,33,12
bioRxiv,10.1101/2020.01.02.893461,2020-01-03,FALSE,Mar 2020,38,12,19
bioRxiv,10.1101/2020.01.02.893461,2020-01-03,FALSE,Apr 2020,110,2,9
bioRxiv,10.1101/2020.01.03.893339,2020-01-03,FALSE,Jan 2020,336,14,94
bioRxiv,10.1101/2020.01.03.893339,2020-01-03,FALSE,Feb 2020,60,16,20
bioRxiv,10.1101/2020.01.03.893339,2020-01-03,FALSE,Mar 2020,41,9,24
bioRxiv,10.1101/2020.01.03.893339,2020-01-03,FALSE,Apr 2020,2,1,4
bioRxiv,10.1101/2020.01.03.892869,2020-01-03,FALSE,Jan 2020,643,21,197
bioRxiv,10.1101/2020.01.03.892869,2020-01-03,FALSE,Feb 2020,83,26,37
bioRxiv,10.1101/2020.01.03.892869,2020-01-03,FALSE,Mar 2020,59,18,29
bioRxiv,10.1101/2020.01.03.892869,2020-01-03,FALSE,Apr 2020,8,2,5
bioRxiv,10.1101/2020.01.03.893867,2020-01-03,FALSE,Jan 2020,948,31,223
bioRxiv,10.1101/2020.01.03.893867,2020-01-03,FALSE,Feb 2020,67,19,27
bioRxiv,10.1101/2020.01.03.893867,2020-01-03,FALSE,Mar 2020,32,18,32
bioRxiv,10.1101/2020.01.03.893867,2020-01-03,FALSE,Apr 2020,1,1,1
bioRxiv,10.1101/2020.01.03.893891,2020-01-03,FALSE,Jan 2020,583,6,103
bioRxiv,10.1101/2020.01.03.893891,2020-01-03,FALSE,Feb 2020,48,15,14
bioRxiv,10.1101/2020.01.03.893891,2020-01-03,FALSE,Mar 2020,27,14,12
bioRxiv,10.1101/2020.01.03.893891,2020-01-03,FALSE,Apr 2020,1,1,1
bioRxiv,10.1101/2020.01.03.894097,2020-01-03,FALSE,Jan 2020,959,25,180
bioRxiv,10.1101/2020.01.03.894097,2020-01-03,FALSE,Feb 2020,76,16,18
bioRxiv,10.1101/2020.01.03.894097,2020-01-03,FALSE,Mar 2020,42,10,10
bioRxiv,10.1101/2020.01.03.894097,2020-01-03,FALSE,Apr 2020,7,1,1
bioRxiv,10.1101/2020.01.03.894063,2020-01-03,FALSE,Jan 2020,441,8,108
bioRxiv,10.1101/2020.01.03.894063,2020-01-03,FALSE,Feb 2020,50,15,23
bioRxiv,10.1101/2020.01.03.894063,2020-01-03,FALSE,Mar 2020,39,9,33
bioRxiv,10.1101/2020.01.03.894063,2020-01-03,FALSE,Apr 2020,2,1,8
bioRxiv,10.1101/2020.01.03.894014,2020-01-03,FALSE,Jan 2020,843,27,198
bioRxiv,10.1101/2020.01.03.894014,2020-01-03,FALSE,Feb 2020,56,18,26
bioRxiv,10.1101/2020.01.03.894014,2020-01-03,FALSE,Mar 2020,53,22,22
bioRxiv,10.1101/2020.01.03.894014,2020-01-03,FALSE,Apr 2020,3,1,2
bioRxiv,10.1101/2020.01.03.893875,2020-01-03,FALSE,Jan 2020,725,24,180
bioRxiv,10.1101/2020.01.03.893875,2020-01-03,FALSE,Feb 2020,95,19,38
bioRxiv,10.1101/2020.01.03.893875,2020-01-03,FALSE,Mar 2020,56,10,28
bioRxiv,10.1101/2020.01.03.893875,2020-01-03,FALSE,Apr 2020,10,3,8
bioRxiv,10.1101/2020.01.02.892364,2020-01-03,FALSE,Jan 2020,651,14,186
bioRxiv,10.1101/2020.01.02.892364,2020-01-03,FALSE,Feb 2020,85,23,19
bioRxiv,10.1101/2020.01.02.892364,2020-01-03,FALSE,Mar 2020,54,10,15
bioRxiv,10.1101/2020.01.02.892364,2020-01-03,FALSE,Apr 2020,15,1,4
bioRxiv,10.1101/2020.01.03.894386,2020-01-03,FALSE,Jan 2020,420,8,113
bioRxiv,10.1101/2020.01.03.894386,2020-01-03,FALSE,Feb 2020,66,18,14
bioRxiv,10.1101/2020.01.03.894386,2020-01-03,FALSE,Mar 2020,55,9,17
bioRxiv,10.1101/2020.01.03.894386,2020-01-03,FALSE,Apr 2020,2,2,8
bioRxiv,10.1101/2020.01.03.893982,2020-01-03,FALSE,Jan 2020,996,41,265
bioRxiv,10.1101/2020.01.03.893982,2020-01-03,FALSE,Feb 2020,175,26,71
bioRxiv,10.1101/2020.01.03.893982,2020-01-03,FALSE,Mar 2020,80,22,57
bioRxiv,10.1101/2020.01.03.893982,2020-01-03,FALSE,Apr 2020,6,1,7
bioRxiv,10.1101/2020.01.03.894196,2020-01-03,FALSE,Jan 2020,659,11,128
bioRxiv,10.1101/2020.01.03.894196,2020-01-03,FALSE,Feb 2020,65,16,20
bioRxiv,10.1101/2020.01.03.894196,2020-01-03,FALSE,Mar 2020,45,7,14
bioRxiv,10.1101/2020.01.03.894196,2020-01-03,FALSE,Apr 2020,1,1,5
bioRxiv,10.1101/2020.01.02.893446,2020-01-03,FALSE,Jan 2020,443,11,103
bioRxiv,10.1101/2020.01.02.893446,2020-01-03,FALSE,Feb 2020,48,24,25
bioRxiv,10.1101/2020.01.02.893446,2020-01-03,FALSE,Mar 2020,44,8,20
bioRxiv,10.1101/2020.01.02.893446,2020-01-03,FALSE,Apr 2020,7,4,4
bioRxiv,10.1101/2020.01.03.894030,2020-01-03,FALSE,Jan 2020,510,7,93
bioRxiv,10.1101/2020.01.03.894030,2020-01-03,FALSE,Feb 2020,52,19,9
bioRxiv,10.1101/2020.01.03.894030,2020-01-03,FALSE,Mar 2020,35,6,23
bioRxiv,10.1101/2020.01.03.894030,2020-01-03,FALSE,Apr 2020,2,1,4
bioRxiv,10.1101/2020.01.03.894220,2020-01-03,FALSE,Jan 2020,630,19,142
bioRxiv,10.1101/2020.01.03.894220,2020-01-03,FALSE,Feb 2020,85,25,38
bioRxiv,10.1101/2020.01.03.894220,2020-01-03,FALSE,Mar 2020,79,10,33
bioRxiv,10.1101/2020.01.03.894220,2020-01-03,FALSE,Apr 2020,9,2,3
bioRxiv,10.1101/2020.01.02.893495,2020-01-03,FALSE,Jan 2020,440,22,103
bioRxiv,10.1101/2020.01.02.893495,2020-01-03,FALSE,Feb 2020,41,24,15
bioRxiv,10.1101/2020.01.02.893495,2020-01-03,FALSE,Mar 2020,54,11,13
bioRxiv,10.1101/2020.01.02.893495,2020-01-03,FALSE,Apr 2020,5,7,4
bioRxiv,10.1101/2020.01.03.894303,2020-01-03,FALSE,Jan 2020,505,18,122
bioRxiv,10.1101/2020.01.03.894303,2020-01-03,FALSE,Feb 2020,39,21,17
bioRxiv,10.1101/2020.01.03.894303,2020-01-03,FALSE,Mar 2020,22,7,10
bioRxiv,10.1101/2020.01.03.894303,2020-01-03,FALSE,Apr 2020,1,1,2
bioRxiv,10.1101/2020.01.03.892737,2020-01-03,FALSE,Jan 2020,430,14,131
bioRxiv,10.1101/2020.01.03.892737,2020-01-03,FALSE,Feb 2020,60,16,18
bioRxiv,10.1101/2020.01.03.892737,2020-01-03,FALSE,Mar 2020,32,8,18
bioRxiv,10.1101/2020.01.03.892737,2020-01-03,FALSE,Apr 2020,7,2,3
bioRxiv,10.1101/2020.01.03.892810,2020-01-03,FALSE,Jan 2020,722,9,155
bioRxiv,10.1101/2020.01.03.892810,2020-01-03,FALSE,Feb 2020,63,17,16
bioRxiv,10.1101/2020.01.03.892810,2020-01-03,FALSE,Mar 2020,32,8,14
bioRxiv,10.1101/2020.01.03.892810,2020-01-03,FALSE,Apr 2020,4,1,1
bioRxiv,10.1101/2020.01.02.893370,2020-01-03,FALSE,Jan 2020,539,19,152
bioRxiv,10.1101/2020.01.02.893370,2020-01-03,FALSE,Feb 2020,54,17,20
bioRxiv,10.1101/2020.01.02.893370,2020-01-03,FALSE,Mar 2020,40,15,16
bioRxiv,10.1101/2020.01.02.893370,2020-01-03,FALSE,Apr 2020,2,1,2
bioRxiv,10.1101/2020.01.03.894071,2020-01-03,FALSE,Jan 2020,802,21,231
bioRxiv,10.1101/2020.01.03.894071,2020-01-03,FALSE,Feb 2020,48,17,24
bioRxiv,10.1101/2020.01.03.894071,2020-01-03,FALSE,Mar 2020,28,12,16
bioRxiv,10.1101/2020.01.03.894071,2020-01-03,FALSE,Apr 2020,8,1,3
bioRxiv,10.1101/2020.01.03.893958,2020-01-03,FALSE,Jan 2020,708,14,123
bioRxiv,10.1101/2020.01.03.893958,2020-01-03,FALSE,Feb 2020,45,19,11
bioRxiv,10.1101/2020.01.03.893958,2020-01-03,FALSE,Mar 2020,32,8,26
bioRxiv,10.1101/2020.01.03.893958,2020-01-03,FALSE,Apr 2020,2,1,1
bioRxiv,10.1101/2020.01.03.892703,2020-01-03,FALSE,Jan 2020,729,17,187
bioRxiv,10.1101/2020.01.03.892703,2020-01-03,FALSE,Feb 2020,92,24,57
bioRxiv,10.1101/2020.01.03.892703,2020-01-03,FALSE,Mar 2020,76,25,48
bioRxiv,10.1101/2020.01.03.892703,2020-01-03,FALSE,Apr 2020,5,5,6
bioRxiv,10.1101/2020.01.03.894048,2020-01-03,FALSE,Jan 2020,552,16,126
bioRxiv,10.1101/2020.01.03.894048,2020-01-03,FALSE,Feb 2020,34,15,6
